成交金额指数,成交金额,拟合值,误差值
1079474,7512.0,7519.271311413831,0.09679594533854402
1079952,7516.499969482422,7523.792222770608,0.09701660770029756
1083666,7551.499969482422,7558.943508348875,0.09857033564900468
1086618,7579.349990844727,7586.913578179514,0.09979203155842657
1086925,7582.250030517578,7589.823951479349,0.0998901504340585
1087396,7586.699951171875,7594.289623486491,0.10003917860813483
1089481,7606.399963378906,7614.066352524323,0.10078866720559362
1089656,7608.049987792969,7615.726886086927,0.10090494024455543
1093098,7640.599868774414,7648.406586160097,0.10217414234171594
1093172,7641.29997253418,7649.109575893122,0.1022025491344858
1094102,7650.099975585938,7657.945897813533,0.10255973454769476
1096926,7676.849914550781,7684.794373423521,0.10348592145434721
1097475,7682.049987792969,7690.016726978442,0.10370590139524062
1099368,7700.0,7708.031023295245,0.10429900383435295
1105398,7757.25,7765.488047305448,0.10619803803471801
1106887,7771.399963378906,7779.6933174922515,0.10671634650675456
1108395,7785.749954223633,7794.086818512383,0.10707850030846791
1109131,7792.750015258789,7801.114307890903,0.10733428655783468
1111992,7820.0,7828.447602885202,0.10802561234274023
1113986,7839.0,7847.512676215881,0.10859390503738582
1114017,7839.299987792969,7847.809170472911,0.10854518507000259
1114191,7840.949996948242,7849.4734188132325,0.10870394363320325
1120748,7903.549957275391,7912.2564785272425,0.11015962825460902
1124664,7941.0,7949.814811460073,0.11100379624823867
1125087,7945.049926757812,7953.874604855889,0.11107139891414469
1127401,7967.199951171875,7976.093157978456,0.11162273899342123
1129727,7989.499816894531,7998.443377694508,0.11194143569619606
1129884,7991.000122070312,7999.952562937097,0.11203154461304603
1133126,8022.099975585938,8031.133514913665,0.11260816189300378
1138007,8069.0,8078.138262187386,0.11325148329887616
1138127,8070.149963378906,8079.294789576024,0.11331668232456613
1141069,8098.449951171875,8107.662621978815,0.11375844590614359
1143462,8121.499969482422,8130.756101975322,0.11397072619197542
1143929,8126.0,8135.264870429134,0.1140151418795734
1145750,8143.550048828125,8152.85245885955,0.11423040290350686
1146606,8151.799987792969,8161.123337240926,0.11437166591327907
1148149,8166.689849853516,8176.0377540109375,0.1144638076048594
1150730,8191.60009765625,8201.001356660745,0.11476706494967676
1152955,8213.099914550781,8222.537785690518,0.1149124111228212
1158779,8269.449935913086,8278.980354300988,0.11524851666992132
1160487,8286.0,8295.552497333989,0.11528478559001772
1160616,8287.249938964844,8296.804494995416,0.11529223929459724
1161013,8291.099853515625,8300.657854355886,0.11528025242885488
1164638,8326.249954223633,8335.864598126233,0.11547388026373767
1166688,8346.149963378906,8355.791984332895,0.11552657208767415
1167449,8353.549880981445,8363.192608265479,0.11543268935267129
1171470,8392.629928588867,8402.324931504689,0.11551805570261389
1172253,8400.249954223633,8409.950673450594,0.11548131638730165
1174364,8420.799942016602,8430.519061658017,0.1154180090767905
1174929,8426.299942016602,8436.02634642668,0.11542912639010086
1175494,8431.800048828125,8441.534578558949,0.11545019657074036
1179766,8473.449890136719,8483.21329456048,0.11522348689554247
1191098,8584.199951171875,8594.032517807409,0.11454260957879628
1191486,8588.0,8597.833594734815,0.11450389770394796
1193359,8606.350036621094,8616.188833835651,0.11432020743627795
1194354,8616.100219726562,8625.943941302106,0.11424799299579516
1196252,8634.709869384766,8644.560237469525,0.11407873841464387
1199949,8670.999877929688,8680.852131370504,0.11362303747568488
1200661,8678.0,8687.846133818712,0.11346086447005851
1200774,8679.110046386719,8688.95627345108,0.11344742734838897
1200931,8680.649841308594,8690.498741869857,0.11345810211575215
1201806,8689.249938964844,8699.09662256833,0.11332029430216752
1210331,8773.149963378906,8782.981579992575,0.11206484164419477
1212953,8799.0,8808.824333899554,0.11165284577286513
1213247,8801.900024414062,8811.723280856837,0.11160381753402572
1215507,8824.199890136719,8834.016090231331,0.11124181474610867
1215902,8828.099853515625,8837.913922914484,0.11116853639745194
1216499,8834.0,8843.805937231784,0.11100223264414648
1216803,8837.0,8846.806623405977,0.11097231420139195
1221027,8878.750061035156,8888.528098291135,0.1101285337323612
1222680,8895.099975585938,8904.86925066039,0.10982760285174059
1225039,8918.449905395508,8928.203432911747,0.10936348378588
1227587,8943.70004272461,8953.425180331513,0.10873729620230843
1230935,8976.89990234375,8986.594317334413,0.10799290507998177
1232240,8989.849914550781,8999.531895402555,0.1076990266111436
1233211,8999.5,9009.161427282042,0.10735515619803875
1236664,9033.800018310547,9043.427236269263,0.10656886292814215
1238258,9049.649963378906,9059.256833317497,0.10615736495297082
1239137,9058.399948120117,9067.989071369047,0.1058589077966279
1239162,9058.649963378906,9068.237460950822,0.10583804000237587
1241222,9079.14990234375,9088.710919393063,0.10530740380048854
1247298,9139.699951171875,9149.168446338626,0.10359743993058929
1247629,9143.0,9152.464999919264,0.10352181908853003
1249818,9164.849807739258,9174.273947987362,0.10282918373791192
1252071,9187.349975585938,9196.734798448564,0.1021493998548594
1252601,9192.649963378906,9202.020633266417,0.10193654631516028
1254217,9208.799987792969,9218.142380508356,0.1014507072340728
1257216,9238.799926757812,9248.081079182502,0.10045841990591721
1259302,9259.679992675781,9268.920468078824,0.09979259985606545
1267113,9338.0,9347.062895717481,0.09705392715229488
1267994,9346.849975585938,9355.887390611155,0.09668941995242415
1268069,9347.599975585938,9356.638725891255,0.0966959468625582
1270513,9372.149978637695,9381.130933125638,0.09582597918741474
1272578,9392.919982910156,9401.838184540942,0.09494599812424719
1274406,9411.299987792969,9420.178897433083,0.09434307323781735
1274674,9414.0,9422.868589779675,0.0942063923908535
1277173,9439.16000366211,9447.958700878551,0.09321483281381071
1282311,9490.949966430664,9499.599693390915,0.0911365773799817
1283015,9498.049865722656,9506.681227781792,0.09087509732166175
1285457,9522.699951171875,9531.256070283998,0.08984971863017004
1291245,9581.199951171875,9589.56975639564,0.08735654475869027
1294589,9615.04995727539,9623.30298167267,0.08583444115165381
1296277,9632.149963378906,9640.342843191382,0.08505764386585009
1297886,9648.450073242188,9656.592613179739,0.08439220678700199
1305034,9721.0,9728.869443288631,0.08095302220585715
1305920,9729.999893188477,9737.83809438205,0.08055705323348317
1309092,9762.249938964844,9769.96491969447,0.07902871548937698
1310566,9777.249938964844,9784.903450326603,0.07827877378134752
1312594,9797.89990234375,9805.466421635901,0.07722592971521902
1315720,9829.749938964844,9837.184859978737,0.07563692932229803
1317285,9845.700012207031,9853.074504784645,0.07490064260002328
1327789,9953.0,9959.897493459901,0.0693006476429312
1333325,10009.69000244141,10016.319100126391,0.06622680306147863
1333648,10013.0,10019.613631168144,0.06605044610150715
1334691,10023.69995117188,10030.253957120805,0.06538509712831798
1335306,10030.0,10036.529368988437,0.06509839470026466
1336866,10046.0,10052.452123662328,0.06422579795269481
1336919,10046.55004882812,10052.993205830298,0.06413303045188544
1338259,10060.30004882812,10066.67594523975,0.06337680169263225
1339097,10068.89990234375,10075.2352541224,0.06291999960369242
1344493,10124.35003662109,10130.395708722323,0.0597141750271813
1344654,10126.0,10132.042745051102,0.05967553872310409
1350245,10183.54992675781,10189.282615253413,0.05629361604580507
1350905,10190.34991455078,10196.045205339002,0.055889060100772825
1351939,10201.0,10206.642305910469,0.05531130193578155
1352724,10209.09997558594,10214.689429740061,0.0547497249266696
1361433,10299.0,10304.078306642934,0.04930873524549924
1363165,10316.89971923828,10321.879932800737,0.04827238509618295
1364455,10330.24987792969,10335.143908116192,0.047375719313026934
1369507,10382.54992675781,10387.132499543133,0.04413725739485626
1377720,10467.74993896484,10471.796410626921,0.0386565564297482
1383938,10532.39990234375,10536.01505778135,0.0343241376240829
1384957,10543.0,10546.549007634834,0.033662217915528765
1393841,10635.59994506836,10638.505000384377,0.02731444705538028
1394091,10638.20001220703,10641.095726143973,0.027219961399676543
1400346,10703.55001831055,10705.969729442664,0.022606622363367898
1401417,10714.75012207031,10717.088061849632,0.02181982549929705
1403090,10732.25006103516,10734.461996585364,0.020610175290588468
1406992,10773.09994506836,10775.012661280707,0.017754557389243593
1410893,10814.0,10815.593163470177,0.014732416036410094
1411613,10821.55003356934,10823.087419539143,0.014206707588412274
1414134,10848.0,10849.338497262162,0.012338654702825325
1422853,10939.64987182617,10940.258095121924,0.005559805870210023
1423860,10950.25001525879,10950.771710870144,0.0047642347035522755
1425607,10968.64996337891,10969.017629799677,0.003351975147301071
1425660,10969.19995117188,10969.571294467632,0.003385327074034608
1427079,10984.14991760254,10984.397619206558,0.002255082149056809
1427819,10991.94998168945,10992.13155133538,0.0016518419955802498
1428312,10997.14996337891,10997.284818194927,0.0012262705925245609
1428659,11000.80001831055,11000.912346990635,0.0010210955557583166
1437086,11089.74993896484,11089.104629344523,-0.005818973591545219
1440463,11125.44995117188,11124.498438880102,-0.008552573567400265
1443983,11162.69995117188,11161.422613310071,-0.011442911369084423
1448862,11214.39991760254,11212.65570893226,-0.015553294720152799
1449838,11224.74992370605,11222.911843987684,-0.016375239812545704
1450187,11228.44989013672,11226.579852483826,-0.016654459619905092
1450837,11235.34997558594,11233.412228587196,-0.01724687707061806
1453231,11260.75,11258.585836096732,-0.019218647987636374
1453405,11262.60006713867,11260.416075389738,-0.019391541348473373
1454012,11269.04986572266,11266.801489257827,-0.01995178379387725
1454587,11275.15002441406,11272.851154529575,-0.020388818592283676
1454982,11279.34991455078,11277.00750723202,-0.020767219179342992
1459306,11325.2999420166,11322.532794106912,-0.024433330012055023
1462464,11358.90005493164,11355.812344890664,-0.027183178177851697
1464592,11381.55004882812,11378.252081323162,-0.028976435466247508
1465145,11387.44996643066,11384.085370224993,-0.029546528991000503
1469883,11437.95001220703,11434.096153625003,-0.03369361273578822
1478653,11531.59985351562,11526.817854186862,-0.041468654735706184
1480850,11555.09997558594,11550.076729403921,-0.04347211354839973
1481322,11560.14993286133,11555.075240838023,-0.043898150567072976
1484540,11594.5998840332,11589.169252260095,-0.046837595323860975
1485166,11601.30010986328,11595.804660081567,-0.04736925801135306
1485213,11601.80010986328,11596.302886033687,-0.04738250769308453
1488148,11633.24995422363,11627.426674062583,-0.05005720829485261
1488311,11635.0,11629.155828300549,-0.050229236780843844
1488754,11639.75,11633.855651048594,-0.05063982432101931
1491854,11673.0,11666.757794496547,-0.05347558899557165
1506714,11832.79991149902,11824.814942039975,-0.06748165707834775
1507127,11837.24993896484,11829.21577623619,-0.0678718686356747
1507262,11838.69995117188,11830.654399128061,-0.06795975974560142
1507675,11843.14990234375,11835.055805697682,-0.0683441205490926
1508069,11847.39996337891,11839.255128227553,-0.06874787022075288
1510462,11873.20001220703,11864.768578384757,-0.07101231187551452
1514210,11913.64996337891,11904.757691507597,-0.074639358203797
1514812,11920.14990234375,11911.184005694402,-0.07521630787197663
1521575,11993.24993896484,11983.441354284358,-0.081784209704622
1523880,12018.19985961914,12008.094756775605,-0.0840816674840694
1523890,12018.29998779297,12008.20174204489,-0.08402391152107426
1525099,12031.40002441406,12021.138111234748,-0.08529276026471723
1546645,12265.39990234375,12252.295071177934,-0.10684389640905095
1548637,12287.09997558594,12273.72478020604,-0.10885559168946438
1554244,12348.24993896484,12334.097167660564,-0.11461357985326351
1556680,12374.85009765625,12360.350670998816,-0.11716850340013533
1566296,12480.0,12464.128584550517,-0.12717480328111225
1571042,12532.0,12515.432567960526,-0.13220102170023712
1573868,12563.0,12546.007816991927,-0.13525577495879146
1576875,12596.0,12578.562923816295,-0.13843344064548554
1582063,12653.0,12634.782704963767,-0.14397609291261224
1584309,12677.70001220703,12659.14196616543,-0.14638338203088502
1588874,12727.94989013672,12708.690282869475,-0.15131743472820194
1589082,12730.24993896484,12710.949120308911,-0.15161382336141746
1594884,12794.20013427734,12774.000240964437,-0.15788320567837044
1595840,12804.75012207031,12784.397105786607,-0.1589489532374609
1596162,12808.29998779297,12787.899480315527,-0.1592756844927586
1597770,12826.0498046875,12805.393380796402,-0.16105055107105976
1598594,12835.15003967285,12814.360357909567,-0.16197459086199054
1601133,12863.19995117188,12842.000794320615,-0.16480469037048967
1601305,12865.09997558594,12843.873813444625,-0.16499026188366442
1608272,12942.1499786377,12940.586256067078,-0.01208240186680182
1613422,12999.19975280762,12997.809223374154,-0.010697038740149399
1613990,13005.50010681152,13004.124672380623,-0.010575790393296572
1617263,13041.79986572266,13040.53278937122,-0.00971550218900361
1618628,13056.95001220703,13055.725023298006,-0.009381891696592792
1619268,13064.04998779297,13062.849799218793,-0.009186956382583504
1621694,13091.0,13089.866869572445,-0.008655797323011558
1622401,13098.84997558594,13097.743244320938,-0.008449071995357655
1625820,13136.84991455078,13135.851217184858,-0.007602259083552106
1628377,13165.29992675781,13164.37130711359,-0.007053539603252363
1629828,13181.44989013672,13180.562944174133,-0.006728743575099697
1631688,13202.14996337891,13201.32660599083,-0.006236540187504182
1635017,13239.25012207031,13238.511555416226,-0.005578613949242615
1641145,13307.60009765625,13307.036593916544,-0.004234450506257985
1644699,13347.29988098145,13346.823035305291,-0.0035726003042674177
1646243,13364.54986572266,13364.118048155648,-0.0032310670494025005
1651419,13422.45001220703,13422.141630819144,-0.0022975044615939524
1651808,13426.80010986328,13426.505163591926,-0.0021966981629265225
1652469,13434.20007324219,13433.920699830487,-0.0020795686395844912
1654456,13456.44989013672,13456.218971031172,-0.0017160477498420169
1659768,13516.0,13515.880624793534,-0.0008832140164725475
1660276,13521.69995117188,13521.590026383168,-0.0008129509537207176
1662798,13550.0,13549.944561425746,-0.00040914076940492443
1663845,13561.75012207031,13561.720657106658,-0.00021726520093170564
1664633,13570.60003662109,13570.585517270523,-0.00010699122019410864
1669857,13629.29990386963,13629.394907953756,0.0006970576977203919
1672604,13660.19995117188,13660.347449744704,0.001079768768765535
1678514,13726.74984741211,13727.005417852375,0.0018618423378197633
1681751,13763.24993896484,13763.552883801638,0.0022011141128829253
1685261,13802.85009765625,13803.212890835604,0.002628393243334687
1686373,13815.39996337891,13815.784095928431,0.00278046636752913
1687781,13831.2999420166,13831.706113736513,0.0029366127668088945
1689755,13853.59985351562,13854.037103072396,0.0031562161560906134
1693182,13892.34983825684,13892.828789083793,0.0034475868555677003
1695542,13919.04989624023,13919.560003749777,0.0036648155825928616
1699433,13963.10008239746,13963.663408449602,0.0040343909935359685
1701269,13983.90002441406,13984.487295479023,0.004199622880145011
1703152,14005.24989318848,14005.853129998677,0.004307219184216707
1705775,14035.0,14035.63048785223,0.004492254023723797
1708141,14061.84999084473,14062.505211846978,0.0046595647277843264
1712843,14115.25,14115.95589579112,0.005000944305764856
1714826,14137.80000305176,14138.514676802954,0.005055056310314515
1715662,14147.29974365234,14148.028057929445,0.005148079777072535
1717363,14166.64991760254,14167.390269366793,0.00522601863219968
1719415,14190.0,14190.757559614112,0.0053386864983250475
1719551,14191.54998779297,14192.306643607439,0.005331734836004174
1720679,14204.39991760254,14205.15672313741,0.00532796555475332
1722752,14228.0,14228.780510823219,0.005485738144635363
1727489,14282.0,14282.803637364894,0.005626924554640824
1728870,14297.74984741211,14298.563864702164,0.005693324465333068
1729680,14306.99993896484,14307.809961238407,0.005661719976390674
1732089,14334.5,14335.318261740931,0.005708338211525485
1737678,14398.34982299805,14399.19488673822,0.005869170776914208
1740633,14432.15002441406,14432.999138937543,0.005883492910243161
1741026,14436.64981079102,14437.49657726966,0.005865394601505202
1742743,14456.29998779297,14457.15021578091,0.005881366522951058
1746559,14500.0,14500.856408247588,0.00590626377646725
1748751,14525.12976074219,14525.978693662042,0.00584458062569099
1760034,14654.64978027344,14655.481193526684,0.0056733751110463766
1760351,14658.29992675781,14659.124182127305,0.005623130742398495
1762099,14678.40002441406,14679.21681142,0.005564550663425284
1763473,14694.19984436035,14695.015764684058,0.0055526693004751835
1768368,14750.54992675781,14751.33898804769,0.0053493686255569805
1780900,14895.09997558594,14895.805601474736,0.004737302132604
1785243,14945.29991149902,14945.961275962129,0.004425233799423327
1785861,14952.45007324219,14953.10209812558,0.004360655813578628
1790446,15005.49993896484,15006.109849087545,0.004064577156278871
1795901,15068.70007324219,15069.243010356266,0.003603078642731577
1797475,15086.94989013672,15087.473181660349,0.003468504418977802
1798083,15094.0,15094.516702546103,0.003423231390640392
1798212,15095.50019836426,15096.011250207914,0.003385458162621442
1800635,15123.60986328125,15124.090827060256,0.0031802181050277524
1801198,15130.14993286133,15130.617358704365,0.0030893668939777617
1807685,15205.49987792969,15205.873279291469,0.002455699350742971
1811167,15245.99990844727,15246.310465297951,0.002036972665266838
1814136,15280.54992675781,15280.813424870857,0.0017244020294413323
1818712,15333.84982299805,15334.033481657683,0.0011977335225843155
1819956,15348.34994506836,15348.510327751821,0.0010449506561660176
1820723,15357.30017089844,15357.438039209164,0.0008977379434588452
1821572,15367.20001220703,15367.321879615223,0.0007930358692343905
1824212,15398.0,15398.067268960074,0.00043686816517869855
1833424,15505.60995483398,15505.482444697464,-0.0008223484073741856
1838286,15562.49993896484,15562.257907128555,-0.001555224656930692
1839131,15572.39990234375,15572.131127511908,-0.0017259692374180105
1840314,15586.25,15585.956532792246,-0.0018828596214840977
1841531,15600.5,15600.182812337767,-0.002033189078765133
1841637,15601.74995422363,15601.422082319908,-0.0021015072327317612
1843762,15626.64994812012,15626.271656400162,-0.0024208113780921606
1848413,15681.19995117188,15680.698048753695,-0.0032006633404870824
1848839,15686.19995117188,15685.685741104475,-0.0032781047609127343
1851846,15721.49989318848,15720.904712992735,-0.003785772348624391
1855948,15769.69989013672,15768.98374125163,-0.004541296854600141
1860676,15825.3000793457,15824.450159449141,-0.005370640002381658
1862392,15845.49993896484,15844.594632541048,-0.005713334557315935
1872112,15960.04991149902,15958.83274928603,-0.007626305805679109
1873650,15978.19987487793,15976.929394814291,-0.007951334152703445
1874218,15984.90002441406,15983.614109304515,-0.008044561477277815
1878723,16038.09985351562,16036.660101516181,-0.008977073422588515
1884221,16103.09985351562,16101.464112423915,-0.010157926775491549
1887664,16143.84985351562,16142.082805064678,-0.010945644731432645
1887710,16144.39990234375,16144.219982957653,-0.0011144383636762284
1890108,16172.79998779297,16172.64500918662,-0.0009582670067438087
1891919,16194.25,16194.12117072114,-0.0007955248243017395
1894167,16220.89990234375,16220.79062850532,-0.0006736607653602805
1895154,16232.59997558594,16232.503896901038,-0.0005918872210578384
1895280,16234.09985351562,16233.99937714134,-0.0006189217461205555
1895693,16239.0,16238.901497863571,-0.000606577599781874
1900071,16290.94984436035,16290.891667687627,-0.00035711037894396144
1904003,16337.64991760254,16337.624843543095,-0.00015347408943191612
1904975,16349.20010375977,16349.183140825173,-0.00010375391143783591
1909247,16399.99993896484,16400.00953088412,5.848731289478017e-05
1911495,16426.74981689453,16426.77287766541,0.00014038547574546858
1915409,16473.34997558594,16473.39959549135,0.0003012132048675434
1915698,16476.78985595703,16476.843854037023,0.00032772208945643463
1917671,16500.29992675781,16500.363124708623,0.000383010921588586
1919659,16524.0,16524.070645057505,0.00042753000184771726
1919872,16526.54981994629,16526.61129836472,0.0003719979009682414
1919994,16528.0,16528.06655720807,0.000402693659661444
1923058,16564.54992675781,16564.626717065155,0.0004635822143436765
1924897,16586.49984741211,16586.5807657249,0.0004878564708277553
1925002,16587.74991607666,16587.834503744765,0.0005099405798438362
1926233,16602.45013427734,16602.53505647586,0.0005115040119513596
1929314,16639.25009155273,16639.344117146655,0.0005650831221759813
1931217,16662.0,16662.090807494227,0.0005449975646812649
1932213,16673.90002441406,16673.99951154321,0.0005966638219355683
1936622,16726.65002441406,16726.744282709413,0.0005635216568551388
1938823,16753.0,16753.09214020403,0.000549992264247715
1939032,16755.50003051758,16755.594649413815,0.0005647035066760641
1942200,16793.44982910156,16793.540156602554,0.0005378734084673614
1944749,16823.99983215332,16824.088774869553,0.0005286656985270925
1949167,16876.99987792969,16877.073098143162,0.00043384614564766374
1953515,16929.19990539551,16929.263166819557,0.0003736823027626656
1953673,16931.09997558594,16931.160522373826,0.00035760693618409824
1958557,16989.79997253418,16989.839599343457,0.00023323882177137196
1967271,17094.69985961914,17094.674598539947,-0.00014777141103071117
1973418,17168.7999420166,17168.734794944037,-0.0003794503563691397
1980305,17251.94989013672,17251.816388275198,-0.0007738363626783552
1980996,17260.29992675781,17260.158453237687,-0.0008196469396350899
1983742,17293.49993896484,17293.320498852503,-0.0010376159422346204
1985181,17310.89996337891,17310.705642806613,-0.0011225330439636487
1991766,17390.59982299805,17390.35242560431,-0.0014225926434929404
1993466,17411.19995117188,17410.968779443003,-0.0013277185347596897
1994630,17425.29995727539,17425.0888609892,-0.0012114355948487899
1994985,17429.59997558594,17429.395880809196,-0.001170966499697977
2001123,17504.04988098145,17503.91194362335,-0.0007880311073049934
2004867,17549.49984741211,17549.408220771213,-0.0005221040012159196
2008776,17597.0,17596.94479804102,-0.0003137009659677366
2013878,17659.04989624023,17659.043323717233,-3.7219006891670845e-05
2018083,17710.25006103516,17710.270096907385,0.00011313150382366299
2022519,17764.29992675781,17764.355985214217,0.00031556805863072637
2027593,17826.19989013672,17826.277243541634,0.0004339309858053476
2030772,17864.99995422363,17865.103322023064,0.00057860509207669
2036255,17932.0,17932.12436460923,0.0006935345150000835
2036545,17935.55004882812,17935.671113465538,0.0006749981856535056
2036582,17936.0,17936.123643822317,0.0006893611859768507
2038798,17963.10028076172,17963.232369570473,0.0007353341388143989
2041752,17999.24993896484,17999.38699551111,0.0007614569870186428
2042409,18007.29981994629,18007.4309220211,0.0007280496027813705
2046031,18051.64990234375,18051.79464109567,0.000801803451215543
2050946,18111.89996337891,18112.044380062318,0.0007973580005413819
2054459,18155.0,18155.142343880892,0.0007840478154361896
2058328,18202.50012207031,18202.64092412707,0.0007735314150100609
2059585,18217.94989013672,18218.080219590054,0.0007153903382179991
2059968,18222.64990234375,18222.78520412218,0.0007424923332029237
2061306,18239.09997558594,18239.22460754148,0.000683322947438185
2069582,18340.90002441406,18341.000221777915,0.0005463055996296023
2077410,18437.34997558594,18437.412192086525,0.0003374481726859443
2080296,18472.95013427734,18472.99269927221,0.00023041796010269704
2081495,18487.75012207031,18487.780404721816,0.00016379846821382187
2082273,18497.34994506836,18497.377534911022,0.00014915565064454165
2084853,18529.19985961914,18529.21346853219,7.3445767508712e-05
2086719,18552.25003051758,18552.248539623593,-8.036189604618676e-06
2088317,18572.0,18571.981617353995,-9.898043293771934e-05
2090267,18596.10983276367,18596.06935834331,-0.0002176499317480644
2092312,18621.40014648438,18621.33999050907,-0.00032304754119118445
2095125,18656.19979858398,18656.116700937117,-0.00044541572110787784
2101399,18733.90010070801,18733.746635474,-0.0008191846502192101
2105706,18787.29992675781,18787.090532401522,-0.001114552687736483
2107323,18807.34985351562,18807.12867488691,-0.0011760223021017315
2112285,18868.94979858398,18868.655940113633,-0.00155736526666665
2181080,19120.44985961914,19120.173623389535,-0.0014447161632355893
2191508,19248.0,19247.84707269971,-0.000794510080470001
2193084,19267.29992675781,19267.16348832262,-0.0007081346930081264
2193232,19269.11993408203,19268.977748366226,-0.0007378941866161289
2199913,19351.0,19350.92725245512,-0.00037593687602841154
2203601,19396.25003051758,19396.20663855251,-0.0002237131662206804
2205365,19417.89993286133,19417.874728652678,-0.00012979883891242925
2205450,19418.94979858398,19418.918999040627,-0.0001586056077879355
2206350,19429.99981689453,19429.976955618804,-0.00011765968061131277
2210148,19476.64984130859,19476.661168225604,5.815639294498528e-05
2211250,19490.19989013672,19490.212658338965,6.551088402701839e-05
2211546,19493.83976745605,19493.85307794574,6.828049192655039e-05
2214032,19524.39996337891,19524.435283801293,0.00018090400959408227
2214162,19526.0,19526.034887840047,0.0001786737685511833
2218908,19584.40002441406,19584.45814830703,0.00029678669194578707
2220756,19607.14996337891,19607.220399720572,0.00035923804221484485
2221442,19615.59977722168,19615.671929531665,0.000367831271054613
2228639,19704.30010986328,19704.401229892326,0.0005131876213880884
2229823,19718.89981079102,19719.00921530758,0.0005548205914575497
2229867,19719.44989013672,19719.55213873398,0.0005185164790621823
2231582,19740.59997558594,19740.717112150087,0.000593378946387824
2234433,19775.79992675781,19775.91579630398,0.0005859158496748951
2235466,19788.55992126465,19788.67368414267,0.0005748921521950738
2245590,19913.69989013672,19913.831648224284,0.0006616454415432153
2261579,20111.84992980957,20111.950166067654,0.0004983940235916693
2261752,20114.0,20114.096832683994,0.00048141932978946355
2261869,20115.44989013672,20115.54866135079,0.0004910216505715327
2263025,20129.79992675781,20129.8948205017,0.00047140927498961533
2265682,20162.7999420166,20162.87962909547,0.0003952183183793397
2265746,20163.60028076172,20163.674333305084,0.00036725853683713776
2269299,20207.74987792969,20207.806750670596,0.00028144024568823613
2275008,20278.74987792969,20278.776423235387,0.00013090208151951053
2276041,20291.60034179688,20291.62537277543,0.0001233563549936163
2283540,20385.0,20384.970609448686,-0.00014417734272040308
2285974,20415.34957885742,20415.29436717243,-0.0002704420258563417
2292766,20500.09982299805,20499.979342434854,-0.0005877072025851571
2295757,20537.44979858398,20537.303632215135,-0.0007117065179928169
2296121,20542.0,20541.847252310592,-0.0007435872330249645
2296977,20552.70001220703,20552.533371134825,-0.0008107989320499419
2297909,20564.34997558594,20564.170047735384,-0.0008749503425610914
2298181,20567.74987792969,20566.461058860157,-0.006266213257080211
2300197,20592.94989013672,20591.71685801382,-0.0059876420302895595
2301293,20606.64994812012,20605.450906185564,-0.005818713558852755
2301777,20612.69995117188,20611.516774264826,-0.005740038470724407
2303319,20632.0,20630.84572805358,-0.005594571279660782
2315415,20783.49977111816,20782.648216040077,-0.004097265077878769
2320875,20852.0,20851.274159419947,-0.0034809158836228917
2321513,20860.0,20859.297302250267,-0.0033686373429218036
2322138,20867.84992980957,20867.15781860812,-0.003316638771017124
2334147,21018.7998046875,21018.35697458117,-0.0021068286983353117
2340648,21100.64996337891,21100.337627293284,-0.0014802202120229933
2346071,21168.99987792969,21168.79385601291,-0.0009732246113077466
2347973,21193.0,21192.818389145963,-0.0008569379230736075
2349313,21209.89962768555,21209.74886160828,-0.0007108288106781614
2357623,21314.85000610352,21314.829197772793,-9.762363197574432e-05
2359360,21336.79998779297,21336.81237099278,5.8036818158914523e-05
2362910,21381.7001953125,21381.76067813458,0.0002828719022622135
2369823,21469.19976806641,21469.367041943813,0.0007791341978754589
2371563,21491.24984741211,21491.433642118474,0.0008552071548651141
2375322,21538.90017700195,21539.127195142937,0.0010539913325288358
2376951,21559.54998779297,21559.80504321618,0.0011830275833937785
2377400,21565.24993896484,21565.505458240466,0.0011848658204726067
2380990,21610.80023193359,21611.09885634053,0.0013818294729248948
2385046,21662.30029296875,21662.643569318865,0.0015846717360227425
2393735,21772.74992370605,21773.183566347157,0.001991676029100343
2401660,21873.64990234375,21874.14402301432,0.002258976772399027
2402076,21878.94989013672,21879.44733341208,0.002273615863011369
2407261,21945.04989624023,21945.578275624284,0.002407738358089021
2409394,21972.24961853027,21972.799692239125,0.002503492898565781
2409503,21973.64990234375,21974.191012593128,0.0024625415066815617
2414701,22039.9998626709,22040.569589325933,0.002584966690490405
2415269,22047.24983215332,22047.826425888863,0.002615263762747439
2417269,22072.79998779297,22073.38409576161,0.002646279443309232
2429079,22223.84985351562,22224.474314609717,0.0028098691190399923
2434504,22293.34979248047,22293.977135224748,0.0028140353518828556
2435612,22307.55004882812,22308.179983686474,0.002823863924875924
2441008,22376.74978637695,22377.385267501795,0.0028399170161547142
2443980,22414.89978027344,22415.528167204873,0.0028034340442826956
2445573,22435.34991455078,22435.98049767979,0.00281066768029023
2451002,22505.09979248047,22505.722743827544,0.0027680452556065995
2451924,22516.94989013672,22517.573116379695,0.0027678093437054165
2454416,22549.0,22549.61145090844,0.002711654212781142
2455746,22566.09980773926,22566.715884268997,0.0027300975134575446
2456173,22571.60003662109,22572.20809284842,0.002693899530137106
2462861,22657.69993591309,22658.28102744596,0.002564653669670487
2467843,22721.89990234375,22722.458907181783,0.0024602028898782586
2472747,22785.15002441406,22785.682584443715,0.002337311929418147
2474761,22811.14978027344,22811.662135008395,0.0022460715040197587
2477073,22841.0,22841.496149201987,0.0021721868656650522
